statement,label
হিন্দিরঅলারা হতভাগার এমন মস্তিষ্ক প্রক্ষালণ করেছে একেবারে বারোটা বাজিয়ে ছেড়ে দিয়েছে,vulnerable
কিচ্ছু হবে না। বাপ হয়ত নিজেই আওয়ামী নেতা। অথবা কোন আওয়ামী নেতাকে ধরবে। পুলিশ টাকা খাবে। কেস শেষ।,vulnerable
বাসের তলায় পিষছে মানুষ হাসছে নরপিশাচ তিন তিনটা লাশ পরেছে কির পোলা লাশ চাস,vulnerable
এইসব ফাইভ বুলেট ট্রেনের স্বপ্ন আছে বলেই আমরা বাসের পাদানিতে টেম্পুর পাদানিতে গাদাগাদি করে দাঁড়িয়ে প্রতিদিন চলাফেরা করতে পারি,vulnerable
আমি সময় বিচ্ছিন্ন এবং উদাস মনে আছি।হতাশা দুচিন্তা বেকারত্বের প্রধান কারণ।,vulnerable
নাটক দেখা শেষ অবদি বহু বার চোখ বেয়ে পড়েছে ঈদের শেরা নাটকটা দেখে ফেললাম,vulnerable
আধার কি সন্ত্রাস দমন করতে পেরেছে ? কেন্দ্রকে তোপ মুখ্যমন্ত্রীর : ,vulnerable
জীবনের দুর্দশায় আমি নিজের হারিয়ে গেছি যেটি ফিরিয়ে পেতে অসম্ভব মনে হয়।অনেক দিন ধরে আমি অশান্তির মধ্যে ভুগছি।,vulnerable
বাঙালি তোদের ছেড়ে দেবে ভেবেছিস বাংলাপক্ষ জয়বাংলাএ কান্না সারা দেশের অস্বস্তি,vulnerable
অধিকাংশ সময় আমার জীবনে অনেক বিপদে পড়ে থাকে আমি অধিকাংশ সময় আমার মনের দুঃখে মুখ ফোটা দেখি।,vulnerable
বৃষ্টি হবে নীল হবে নিশ্চয় হবে সিপু একটু পড়ে নামবে হয়তো আহা,vulnerable
বাসের তলায় পিষছে মানুষ হাসছে নরপিশাচ তিন তিনটা লাশ পরেছে কির পোলা লাশ চাস সার্টিফিকেট দিয়ে আমি করবো মনে চায় মরে যাই,vulnerable
আমি সময় অনুমান করি কেউ আমাকে ভালোবাসে এবং আমি হারিয়ে যাচ্ছি।হতাশা দুচিন্তা বেকারত্বের প্রধান কারণ।,vulnerable
